name_model,classifier,run,task,accuracy,sensitivity,specificity,precision,recall,f1,kappa
KNeighborsClassifier_3_15,KNeighborsClassifier,3,15,0.7954545454545454,0.782608695652174,0.8095238095238095,0.8181818181818182,0.782608695652174,0.8,0.5909090909090908
KNeighborsClassifier_4_15,KNeighborsClassifier,4,15,0.5909090909090909,0.4782608695652174,0.7142857142857143,0.6470588235294118,0.4782608695652174,0.55,0.19018404907975459
KNeighborsClassifier_5_15,KNeighborsClassifier,5,15,0.7727272727272727,0.6521739130434783,0.9047619047619048,0.8823529411764706,0.6521739130434783,0.75,0.5501022494887525
KNeighborsClassifier_6_15,KNeighborsClassifier,6,15,0.6818181818181818,0.5217391304347826,0.8571428571428571,0.8,0.5217391304347826,0.6315789473684211,0.37270875763747446
KNeighborsClassifier_7_15,KNeighborsClassifier,7,15,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
KNeighborsClassifier_8_15,KNeighborsClassifier,8,15,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
KNeighborsClassifier_9_15,KNeighborsClassifier,9,15,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
KNeighborsClassifier_10_15,KNeighborsClassifier,10,15,0.6136363636363636,0.4782608695652174,0.7619047619047619,0.6875,0.4782608695652174,0.5641025641025642,0.23673469387755108
KNeighborsClassifier_11_15,KNeighborsClassifier,11,15,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
KNeighborsClassifier_12_15,KNeighborsClassifier,12,15,0.6818181818181818,0.6956521739130435,0.6666666666666666,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.3623188405797101
KNeighborsClassifier_13_15,KNeighborsClassifier,13,15,0.7727272727272727,0.7391304347826086,0.8095238095238095,0.8095238095238095,0.7391304347826086,0.7727272727272727,0.5463917525773196
KNeighborsClassifier_14_15,KNeighborsClassifier,14,15,0.75,0.6086956521739131,0.9047619047619048,0.875,0.6086956521739131,0.717948717948718,0.5061224489795919
KNeighborsClassifier_15_15,KNeighborsClassifier,15,15,0.7727272727272727,0.782608695652174,0.7619047619047619,0.782608695652174,0.782608695652174,0.782608695652174,0.5445134575569358
KNeighborsClassifier_16_15,KNeighborsClassifier,16,15,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
KNeighborsClassifier_17_15,KNeighborsClassifier,17,15,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
KNeighborsClassifier_18_15,KNeighborsClassifier,18,15,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
KNeighborsClassifier_19_15,KNeighborsClassifier,19,15,0.6136363636363636,0.4782608695652174,0.7619047619047619,0.6875,0.4782608695652174,0.5641025641025642,0.23673469387755108
KNeighborsClassifier_20_15,KNeighborsClassifier,20,15,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
LinearDiscriminantAnalysis_1_15,LinearDiscriminantAnalysis,1,15,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
LinearDiscriminantAnalysis_2_15,LinearDiscriminantAnalysis,2,15,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
LinearDiscriminantAnalysis_3_15,LinearDiscriminantAnalysis,3,15,0.75,0.7391304347826086,0.7619047619047619,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.5
LinearDiscriminantAnalysis_4_15,LinearDiscriminantAnalysis,4,15,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
LinearDiscriminantAnalysis_5_15,LinearDiscriminantAnalysis,5,15,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
LinearDiscriminantAnalysis_6_15,LinearDiscriminantAnalysis,6,15,0.7272727272727273,0.6956521739130435,0.7619047619047619,0.7619047619047619,0.6956521739130435,0.7272727272727272,0.4556701030927836
LinearDiscriminantAnalysis_7_15,LinearDiscriminantAnalysis,7,15,0.6590909090909091,0.7391304347826086,0.5714285714285714,0.6538461538461539,0.7391304347826086,0.693877551020408,0.31249999999999994
LinearDiscriminantAnalysis_8_15,LinearDiscriminantAnalysis,8,15,0.75,0.6521739130434783,0.8571428571428571,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.5040983606557377
LinearDiscriminantAnalysis_9_15,LinearDiscriminantAnalysis,9,15,0.75,0.7391304347826086,0.7619047619047619,0.7727272727272727,0.7391304347826086,0.7555555555555555,0.5
LinearDiscriminantAnalysis_10_15,LinearDiscriminantAnalysis,10,15,0.6136363636363636,0.5217391304347826,0.7142857142857143,0.6666666666666666,0.5217391304347826,0.5853658536585366,0.2336065573770492
LinearDiscriminantAnalysis_11_15,LinearDiscriminantAnalysis,11,15,0.7954545454545454,0.7391304347826086,0.8571428571428571,0.85,0.7391304347826086,0.7906976744186046,0.5925925925925926
LinearDiscriminantAnalysis_12_15,LinearDiscriminantAnalysis,12,15,0.7954545454545454,0.6086956521739131,1.0,1.0,0.6086956521739131,0.7567567567567568,0.597560975609756
LinearDiscriminantAnalysis_13_15,LinearDiscriminantAnalysis,13,15,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
LinearDiscriminantAnalysis_14_15,LinearDiscriminantAnalysis,14,15,0.6363636363636364,0.5217391304347826,0.7619047619047619,0.7058823529411765,0.5217391304347826,0.6,0.280163599182004
LinearDiscriminantAnalysis_15_15,LinearDiscriminantAnalysis,15,15,0.75,0.782608695652174,0.7142857142857143,0.75,0.782608695652174,0.7659574468085107,0.49792531120331956
LinearDiscriminantAnalysis_16_15,LinearDiscriminantAnalysis,16,15,0.7272727272727273,0.7391304347826086,0.7142857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.45341614906832306
LinearDiscriminantAnalysis_17_15,LinearDiscriminantAnalysis,17,15,0.6818181818181818,0.6956521739130435,0.6666666666666666,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.3623188405797101
LinearDiscriminantAnalysis_18_15,LinearDiscriminantAnalysis,18,15,0.5909090909090909,0.6086956521739131,0.5714285714285714,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.1801242236024846
LinearDiscriminantAnalysis_19_15,LinearDiscriminantAnalysis,19,15,0.6363636363636364,0.6521739130434783,0.6190476190476191,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.27122153209109734
LinearDiscriminantAnalysis_20_15,LinearDiscriminantAnalysis,20,15,0.75,0.6956521739130435,0.8095238095238095,0.8,0.6956521739130435,0.7441860465116279,0.5020576131687243
GaussianNB_1_15,GaussianNB,1,15,0.6818181818181818,0.5652173913043478,0.8095238095238095,0.7647058823529411,0.5652173913043478,0.65,0.3701431492842534
GaussianNB_2_15,GaussianNB,2,15,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
GaussianNB_3_15,GaussianNB,3,15,0.7272727272727273,0.782608695652174,0.6666666666666666,0.72,0.782608695652174,0.7499999999999999,0.45114345114345117
GaussianNB_4_15,GaussianNB,4,15,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
GaussianNB_5_15,GaussianNB,5,15,0.6818181818181818,0.8695652173913043,0.47619047619047616,0.6451612903225806,0.8695652173913043,0.7407407407407407,0.35157894736842105
GaussianNB_6_15,GaussianNB,6,15,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
GaussianNB_7_15,GaussianNB,7,15,0.5909090909090909,0.6521739130434783,0.5238095238095238,0.6,0.6521739130434783,0.6250000000000001,0.17671517671517675
GaussianNB_8_15,GaussianNB,8,15,0.75,0.5652173913043478,0.9523809523809523,0.9285714285714286,0.5652173913043478,0.7027027027027025,0.5081300813008129
GaussianNB_9_15,GaussianNB,9,15,0.6590909090909091,0.782608695652174,0.5238095238095238,0.6428571428571429,0.782608695652174,0.7058823529411765,0.30962343096234296
GaussianNB_10_15,GaussianNB,10,15,0.6818181818181818,0.4782608695652174,0.9047619047619048,0.8461538461538461,0.4782608695652174,0.6111111111111112,0.3752535496957402
GaussianNB_11_15,GaussianNB,11,15,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
GaussianNB_12_15,GaussianNB,12,15,0.7954545454545454,0.6956521739130435,0.9047619047619048,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.5942622950819672
GaussianNB_13_15,GaussianNB,13,15,0.5454545454545454,0.6956521739130435,0.38095238095238093,0.5517241379310345,0.6956521739130435,0.6153846153846154,0.07756813417190767
GaussianNB_14_15,GaussianNB,14,15,0.5909090909090909,0.6086956521739131,0.5714285714285714,0.6086956521739131,0.6086956521739131,0.6086956521739131,0.1801242236024846
GaussianNB_15_15,GaussianNB,15,15,0.75,0.9565217391304348,0.5238095238095238,0.6875,0.9565217391304348,0.8,0.4894514767932489
GaussianNB_16_15,GaussianNB,16,15,0.7272727272727273,0.8260869565217391,0.6190476190476191,0.7037037037037037,0.8260869565217391,0.76,0.4488517745302715
GaussianNB_17_15,GaussianNB,17,15,0.6363636363636364,0.6521739130434783,0.6190476190476191,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.27122153209109734
GaussianNB_18_15,GaussianNB,18,15,0.5454545454545454,0.6956521739130435,0.38095238095238093,0.5517241379310345,0.6956521739130435,0.6153846153846154,0.07756813417190767
GaussianNB_19_15,GaussianNB,19,15,0.6363636363636364,0.7391304347826086,0.5238095238095238,0.6296296296296297,0.7391304347826086,0.68,0.26513569937369524
GaussianNB_20_15,GaussianNB,20,15,0.5454545454545454,0.7391304347826086,0.3333333333333333,0.5483870967741935,0.7391304347826086,0.6296296296296297,0.07368421052631582
SVC_1_15,SVC,1,15,0.6590909090909091,0.6086956521739131,0.7142857142857143,0.7,0.6086956521739131,0.6511627906976744,0.32098765432098764
SVC_2_15,SVC,2,15,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
SVC_3_15,SVC,3,15,0.7727272727272727,0.7391304347826086,0.8095238095238095,0.8095238095238095,0.7391304347826086,0.7727272727272727,0.5463917525773196
SVC_4_15,SVC,4,15,0.6818181818181818,0.5217391304347826,0.8571428571428571,0.8,0.5217391304347826,0.6315789473684211,0.37270875763747446
SVC_5_15,SVC,5,15,0.8181818181818182,0.6956521739130435,0.9523809523809523,0.9411764705882353,0.6956521739130435,0.7999999999999999,0.6400817995910021
SVC_6_15,SVC,6,15,0.8181818181818182,0.6956521739130435,0.9523809523809523,0.9411764705882353,0.6956521739130435,0.7999999999999999,0.6400817995910021
SVC_7_15,SVC,7,15,0.6818181818181818,0.6521739130434783,0.7142857142857143,0.7142857142857143,0.6521739130434783,0.6818181818181819,0.3649484536082474
SVC_8_15,SVC,8,15,0.7727272727272727,0.6521739130434783,0.9047619047619048,0.8823529411764706,0.6521739130434783,0.75,0.5501022494887525
SVC_9_15,SVC,9,15,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
SVC_10_15,SVC,10,15,0.6818181818181818,0.5217391304347826,0.8571428571428571,0.8,0.5217391304347826,0.6315789473684211,0.37270875763747446
SVC_11_15,SVC,11,15,0.75,0.6521739130434783,0.8571428571428571,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.5040983606557377
SVC_12_15,SVC,12,15,0.7727272727272727,0.6521739130434783,0.9047619047619048,0.8823529411764706,0.6521739130434783,0.75,0.5501022494887525
SVC_13_15,SVC,13,15,0.8181818181818182,0.7391304347826086,0.9047619047619048,0.8947368421052632,0.7391304347826086,0.8095238095238095,0.6386036960985627
SVC_14_15,SVC,14,15,0.7727272727272727,0.6521739130434783,0.9047619047619048,0.8823529411764706,0.6521739130434783,0.75,0.5501022494887525
SVC_15_15,SVC,15,15,0.8636363636363636,0.8260869565217391,0.9047619047619048,0.9047619047619048,0.8260869565217391,0.8636363636363636,0.7278350515463918
SVC_16_15,SVC,16,15,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
SVC_17_15,SVC,17,15,0.6818181818181818,0.6086956521739131,0.7619047619047619,0.7368421052631579,0.6086956521739131,0.6666666666666666,0.3675564681724845
SVC_18_15,SVC,18,15,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
SVC_19_15,SVC,19,15,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
SVC_20_15,SVC,20,15,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
DecisionTreeClassifier_1_15,DecisionTreeClassifier,1,15,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
DecisionTreeClassifier_2_15,DecisionTreeClassifier,2,15,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
DecisionTreeClassifier_3_15,DecisionTreeClassifier,3,15,0.7727272727272727,0.5652173913043478,1.0,1.0,0.5652173913043478,0.7222222222222222,0.5537525354969574
DecisionTreeClassifier_4_15,DecisionTreeClassifier,4,15,0.75,0.8260869565217391,0.6666666666666666,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.49583333333333335
DecisionTreeClassifier_5_15,DecisionTreeClassifier,5,15,0.7272727272727273,0.6086956521739131,0.8571428571428571,0.8235294117647058,0.6086956521739131,0.7,0.4601226993865031
DecisionTreeClassifier_6_15,DecisionTreeClassifier,6,15,0.5681818181818182,0.391304347826087,0.7619047619047619,0.6428571428571429,0.391304347826087,0.4864864864864865,0.1504065040650407
DecisionTreeClassifier_7_15,DecisionTreeClassifier,7,15,0.7045454545454546,0.6521739130434783,0.7619047619047619,0.75,0.6521739130434783,0.6976744186046512,0.4115226337448561
DecisionTreeClassifier_8_15,DecisionTreeClassifier,8,15,0.7954545454545454,0.6956521739130435,0.9047619047619048,0.8888888888888888,0.6956521739130435,0.7804878048780488,0.5942622950819672
DecisionTreeClassifier_9_15,DecisionTreeClassifier,9,15,0.7727272727272727,0.8260869565217391,0.7142857142857143,0.76,0.8260869565217391,0.7916666666666667,0.5426195426195426
DecisionTreeClassifier_10_15,DecisionTreeClassifier,10,15,0.7045454545454546,0.5652173913043478,0.8571428571428571,0.8125,0.5652173913043478,0.6666666666666667,0.416326530612245
DecisionTreeClassifier_11_15,DecisionTreeClassifier,11,15,0.7727272727272727,0.6956521739130435,0.8571428571428571,0.8421052631578947,0.6956521739130435,0.761904761904762,0.5482546201232033
DecisionTreeClassifier_12_15,DecisionTreeClassifier,12,15,0.6818181818181818,0.7391304347826086,0.6190476190476191,0.68,0.7391304347826086,0.7083333333333334,0.3596673596673595
DecisionTreeClassifier_13_15,DecisionTreeClassifier,13,15,0.5909090909090909,0.7391304347826086,0.42857142857142855,0.5862068965517241,0.7391304347826086,0.6538461538461539,0.16981132075471703
DecisionTreeClassifier_14_15,DecisionTreeClassifier,14,15,0.75,0.6521739130434783,0.8571428571428571,0.8333333333333334,0.6521739130434783,0.7317073170731708,0.5040983606557377
DecisionTreeClassifier_15_15,DecisionTreeClassifier,15,15,0.6590909090909091,0.8695652173913043,0.42857142857142855,0.625,0.8695652173913043,0.7272727272727273,0.3037974683544303
DecisionTreeClassifier_16_15,DecisionTreeClassifier,16,15,0.7272727272727273,0.6521739130434783,0.8095238095238095,0.7894736842105263,0.6521739130434783,0.7142857142857143,0.457905544147844
DecisionTreeClassifier_17_15,DecisionTreeClassifier,17,15,0.6590909090909091,0.7391304347826086,0.5714285714285714,0.6538461538461539,0.7391304347826086,0.693877551020408,0.31249999999999994
DecisionTreeClassifier_18_15,DecisionTreeClassifier,18,15,0.6363636363636364,0.7391304347826086,0.5238095238095238,0.6296296296296297,0.7391304347826086,0.68,0.26513569937369524
DecisionTreeClassifier_19_15,DecisionTreeClassifier,19,15,0.6818181818181818,0.5217391304347826,0.8571428571428571,0.8,0.5217391304347826,0.6315789473684211,0.37270875763747446
DecisionTreeClassifier_20_15,DecisionTreeClassifier,20,15,0.6136363636363636,0.43478260869565216,0.8095238095238095,0.7142857142857143,0.43478260869565216,0.5405405405405405,0.2398373983739837
MLPClassifier_1_15,MLPClassifier,1,15,0.6363636363636364,0.6086956521739131,0.6666666666666666,0.6666666666666666,0.6086956521739131,0.6363636363636365,0.27422680412371137
MLPClassifier_2_15,MLPClassifier,2,15,0.7045454545454546,0.6086956521739131,0.8095238095238095,0.7777777777777778,0.6086956521739131,0.6829268292682927,0.41393442622950827
MLPClassifier_3_15,MLPClassifier,3,15,0.75,0.782608695652174,0.7142857142857143,0.75,0.782608695652174,0.7659574468085107,0.49792531120331956
